
====================== ANALISI DEL GRAFO ciaop_new ======================

numero di archi: 32287	numero di vertici: 11375
	- Tasso di decrescita del numero di componenti biconnesse: -23.691%
	- Tasso di decrescita del numero di vertici di taglio: -89.655%

| LIV. CORENESS |			|# COMPONENTI CONNESSE|			|# BLOCCHI|			|# CUT-VERTEX|			|# NUOVI CV|			|# BLOCCHI 1 EDGE|

		1							1							3332						841						0						49
		2							1							12						9						0						0
		3							1							1						0						0						0
		4							1							1						0						0						0
		5							1							1						0						0						0
		6							1							1						0						0						0
		7							1							1						0						0						0
		8							1							1						0						0						0
		9							1							1						0						0						0
		10							1							1						0						0						0
		11							1							1						0						0						0
		12							1							1						0						0						0
		13							1							1						0						0						0
		14							1							1						0						0						0
		15							1							1						0						0						0
		16							1							1						0						0						0
		17							1							1						0						0						0
		18							1							1						0						0						0
		19							1							1						0						0						0
		20							1							1						0						0						0
		21							1							1						0						0						0
		22							1							1						0						0						0
		23							1							1						0						0						0
		24							1							1						0						0						0
		25							1							1						0						0						0
		26							1							1						0						0						0
		27							1							1						0						0						0
		28							1							1						0						0						0
		29							1							1						0						0						0
		30							1							1						0						0						0
