
====================== ANALISI DEL GRAFO astroph_new ======================

numero di archi: 198050	numero di vertici: 18772
	- Tasso di decrescita del numero di componenti biconnesse: -12.429%
	- Tasso di decrescita del numero di vertici di taglio: -13.587%

| LIV. CORENESS |			|# COMPONENTI CONNESSE|			|# BLOCCHI|			|# CUT-VERTEX|			|# NUOVI CV|			|# BLOCCHI 1 EDGE|

		1							289							1690						1107						0						75
		2							137							510						340						0						27
		3							50							183						130						3						14
		4							19							70						51						4						7
		5							8							24						16						1						2
		6							6							19						13						2						1
		7							4							8						4						0						0
		8							4							7						3						0						0
		9							4							6						2						0						0
		10							4							6						2						0						0
		11							3							4						1						0						0
		12							3							4						1						0						0
		13							2							2						0						0						0
		14							2							2						0						0						0
		15							2							2						0						0						0
		16							2							2						0						0						0
		17							2							2						0						0						0
		18							1							1						0						0						0
		19							1							1						0						0						0
		20							1							1						0						0						0
		21							1							1						0						0						0
		22							1							1						0						0						0
		23							1							1						0						0						0
		24							1							1						0						0						0
		25							1							1						0						0						0
		26							1							1						0						0						0
		27							1							1						0						0						0
		28							1							1						0						0						0
		29							1							1						0						0						0
		30							1							1						0						0						0
		31							1							1						0						0						0
		32							1							1						0						0						0
		33							1							1						0						0						0
		34							1							1						0						0						0
		35							1							1						0						0						0
		36							1							1						0						0						0
		37							1							1						0						0						0
		38							1							1						0						0						0
		39							1							1						0						0						0
		40							1							1						0						0						0
		41							1							1						0						0						0
		42							1							2						1						1						0
		43							1							2						1						0						0
		44							1							2						1						0						0
		45							1							2						1						0						0
		46							1							2						1						0						0
		47							1							2						1						0						0
		48							1							2						1						0						0
		49							1							1						0						0						0
		50							1							1						0						0						0
		51							1							1						0						0						0
		52							1							1						0						0						0
		53							1							1						0						0						0
		54							1							1						0						0						0
		55							1							1						0						0						0
		56							1							1						0						0						0
